"provider","name","station_id","latitude","longitude","docks","duration_minutes","start_station_count","year","end_count"
"bluebikes","The Eddy - New St at Sumner St",215,"42.370744","-71.044201","15","12.36","45",2016,"36"
"bluebikes","The Lawn on D",163,"42.344792","-71.044024","19","34.09","4974",2016,"4993"
"bluebikes","Third at Binney",185,"42.36544486","-71.08277142","15","11.48","565",2016,"540"
"bluebikes","Tremont St at E Berkeley St",4,"42.345392","-71.069616","19","24.69","9005",2016,"8917"
"bluebikes","Tremont St at West St",54,"42.354979","-71.063348","15","24.66","11712",2016,"11605"
"bluebikes","Union Square - Brighton Ave at Cambridge St",8,"42.353334","-71.137313","19","59.08","4174",2016,"4153"
"bluebikes","Union Square - Somerville",78,"42.37967448","-71.09391324","19","18.97","5543",2016,"5735"
"bluebikes","University of Massachusetts Boston - Campus Center",92,"42.31218918","-71.03648586","19","28.10","1065",2016,"1018"
"bluebikes","University Park",177,"42.36264779","-71.10006094","19","13.86","11758",2016,"11086"
"bluebikes","Uphams Corner",130,"42.31727474","-71.06537004","15","29.49","726",2016,"571"
"bluebikes","Uphams Corner T Stop - Magnolia St at Dudley St",199,"42.31869734","-71.06978148","15","17.88","140",2016,"133"
"bluebikes","Walnut Ave at Warren St",204,"42.324081","-71.083235","15","471.92","77",2016,"77"
"bluebikes","Warren St at Chelsea St",98,"42.371848","-71.060292","23","23.14","11410",2016,"10508"
"bluebikes","Washington St at Brock St",174,"42.34895285","-71.16031677","15","40.34","1054",2016,"1110"
"bluebikes","Washington St at Lenox St",51,"42.33509899","-71.07903779","15","26.08","2842",2016,"2906"
"bluebikes","Washington St at Melnea Cass Blvd",200,"42.332817","-71.081198","19","24.15","671",2016,"682"
"bluebikes","Washington St at Rutland St",39,"42.3385146","-71.07404083","23","14.47","9242",2016,"9269"
"bluebikes","Washington St at Waltham St",26,"42.34157472","-71.0689044","15","13.86","7972",2016,"7828"
"bluebikes","Watermark Seaport - Boston Wharf Rd at Seaport Blvd",218,"42.351586","-71.04569256","15","13.91","1414",2016,"1459"
"bluebikes","W Broadway at Dorchester St",121,"42.33595898","-71.046229","17","34.99","4866",2016,"4285"
"bluebikes","W Broadway at D St",161,"42.3391085","-71.0514432","23","16.15","5050",2016,"5046"
"bluebikes","Wentworth Institute of Technology - Huntington Ave at Vancouver St",160,"42.33758601","-71.09627098","14","19.96","4685",2016,"4631"
"bluebikes","West End Park",109,"42.36590788","-71.06446669","35","21.87","12833",2016,"15243"
"bluebikes","Wilson Square",99,"42.38567579","-71.11412136","15","14.67","3530",2016,"3192"
"bluebikes","175 N Harvard St",149,"42.363796","-71.129164","18","25.23","6939",2017,"6953"
"bluebikes","359 Broadway - Broadway at Fayette Street",116,"42.370803","-71.104412","23","12.70","9279",2017,"7593"
"bluebikes","Airport T Stop - Bremen St at Brooks St",214,"42.37535497","-71.03133336","15","44.56","1017",2017,"991"
"bluebikes","Alewife MBTA at Steel Place",183,"42.39558846","-71.14260614","19","63.18","1842",2017,"1824"
"bluebikes","Alewife Station at Russell Field",142,"42.396105","-71.139459","23","39.76","2024",2017,"2200"
"bluebikes","Ames St at Main St",107,"42.3625","-71.08822","19","13.17","18150",2017,"19210"
"bluebikes","Andrew T Stop - Dorchester Ave at Dexter St",113,"42.33047365","-71.05701685","15","21.39","3167",2017,"3061"
"bluebikes","Aquarium T Stop - 200 Atlantic Ave",20,"42.35991176","-71.05142981","23","30.74","10601",2017,"10606"
"bluebikes","Arch St at Franklin St",35,"42.35533502","-71.05822917","23","19.84","10233",2017,"11264"
"bluebikes","Back Bay T Stop - Dartmouth St at Stuart St",16,"42.34807412","-71.07657015","19","20.69","15128",2017,"15083"
"bluebikes","Beacon St at Charles St",120,"42.356052","-71.069849","15","23.91","8711",2017,"8736"
"bluebikes","Beacon St at Massachusetts Ave",53,"42.35082681","-71.08981088","19","15.21","21199",2017,"18967"
"bluebikes","Beacon St at Tappan St",82,"42.3382668","-71.13894682","15","22.37","2778",2017,"2344"
"bluebikes","Beacon St at Washington / Kirkland",79,"42.37842","-71.105668","19","14.42","6299",2017,"6033"
"bluebikes","Bennington St at Byron St",210,"42.38353252","-71.01619095","15","85.73","252",2017,"292"
"bluebikes","Binney St / Sixth St",117,"42.36608797","-71.08633604","19","11.95","7175",2017,"6756"
"bluebikes","Boston City Hall - 28 State St",23,"42.35892","-71.057629","21","18.24","14622",2017,"14567"
"bluebikes","Boston Convention and Exhibition Center - Summer St at West Side Dr",65,"42.34776345","-71.04535997","23","26.40","2807",2017,"2549"
"bluebikes","Boston East - 126 Border St",219,"42.37331213","-71.04102008","15","38.66","464",2017,"433"
"bluebikes","Boston Medical Center - E Concord St at Harrison Ave",13,"42.33639915","-71.07306711","19","14.34","8500",2017,"8614"
"bluebikes","Bowdoin St at Quincy St",205,"42.30785224","-71.06512249","15","36.17","481",2017,"396"
"bluebikes","Boylston St at Arlington St",42,"42.35204262","-71.0705781","23","25.01","12249",2017,"12855"
"bluebikes","Boylston St at Berkeley St",50,"42.35114198","-71.07329249","15","19.73","8457",2017,"8590"
"bluebikes","Boylston St at Fairfield St",61,"42.348762","-71.082383","19","20.35","13506",2017,"13434"
"bluebikes","Boylston St at Massachusetts Ave",55,"42.34740621","-71.08678415","15","23.36","12162",2017,"11957"
"bluebikes","Brigham Circle - Francis St at Huntington Ave",30,"42.33462893","-71.10407918","15","15.81","6766",2017,"6563"
"bluebikes","Brighton Center - Washington St at Cambridge St",175,"42.34894857","-71.15027189","17","20.19","2374",2017,"2022"
"bluebikes","Brighton Mills - 370 Western Ave",15,"42.36154571","-71.13776207","15","29.58","2475",2017,"2602"
"bluebikes","Broadway St at Mt Pleasant St",194,"42.38614141","-71.0782814","19","39.29","1816",2017,"1888"
"bluebikes","Brookline Town Hall",193,"42.33376473","-71.12046447","15","24.65","2959",2017,"2930"
"bluebikes","B.U. Central - 725 Comm. Ave.",10,"42.350406","-71.108279","11","21.88","9378",2017,"9547"
"bluebikes","Bunker Hill Community College",171,"42.37408991","-71.06905997","23","20.05","2695",2017,"2423"
"bluebikes","Burlington Ave at Brookline Ave",122,"42.345733","-71.100694","15","34.59","3536",2017,"3750"
"bluebikes","Cambridge Dept. of Public Works -147 Hampshire St.",225,"42.37119728","-71.09759867","19","11.46","2941",2017,"2727"
"bluebikes","Cambridge Main Library at Broadway / Trowbridge St",96,"42.373379","-71.111075","19","14.24","8968",2017,"8390"
"bluebikes","CambridgeSide Galleria - CambridgeSide PL at Land Blvd",84,"42.366981","-71.076472","15","23.63","9704",2017,"10212"
"bluebikes","Cambridge St - at Columbia St / Webster Ave",95,"42.372969","-71.094445","15","14.86","10429",2017,"9859"
"bluebikes","Cambridge St at Joy St",6,"42.36125722","-71.06528744","15","18.45","11704",2017,"11554"
"bluebikes","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",76,"42.366426","-71.105495","17","14.93","13306",2017,"12850"
"bluebikes","Central Square at Mass Ave / Essex St",68,"42.36507","-71.1031","19","12.06","26415",2017,"26232"
"bluebikes","Charles Circle - Charles St at Cambridge St",60,"42.36079297","-71.07118962","19","21.65","18720",2017,"18460"
"bluebikes","Chelsea St at Saratoga St",209,"42.379772","-71.027448","15","16.75","227",2017,"269"
"bluebikes","Child St at North St",195,"42.37150494","-71.07249312","23","19.90","2907",2017,"2634"
"bluebikes","Chinatown Gate Plaza",59,"42.351356","-71.059367","19","17.21","8173",2017,"8459"
"bluebikes","Chinatown T Stop",81,"42.352409","-71.062679","19","30.28","9970",2017,"10123"
"bluebikes","Christian Science Plaza - Massachusetts Ave at Westland Ave",46,"42.34366582","-71.08582377","19","22.76","13545",2017,"13584"
"bluebikes","Clarendon Hill at Broadway",112,"42.406302","-71.132446","15","19.47","1014",2017,"850"
"bluebikes","Colleges of the Fenway - Fenway at Avenue Louis Pasteur",3,"42.34011512","-71.10061884","15","20.19","4554",2017,"4581"
"bluebikes","Columbia Rd at Ceylon St",203,"42.309572","-71.0729","15","21.82","165",2017,"160"
"bluebikes","Commonwealth Ave at Agganis Way",9,"42.35169202","-71.11903489","15","18.25","8326",2017,"8396"
"bluebikes","Commonwealth Ave At Babcock St",226,"42.35154735","-71.12126246","15","16.12","2985",2017,"2808"
"bluebikes","Commonwealth Ave at Griggs St",66,"42.34922469","-71.13275303","15","19.80","5885",2017,"4586"
"bluebikes","Congress St at Boston City Hall",44,"42.36041775","-71.05752244","23","22.44","8430",2017,"8495"
"bluebikes","Congress St at Northern Ave",186,"42.3481","-71.03764","15","18.20","4851",2017,"4812"
"bluebikes","Congress St at Sleeper St",64,"42.3510045","-71.04930013","19","16.44","9097",2017,"9927"
"bluebikes","Conway Park - Somerville Avenue",71,"42.383405","-71.107593","23","16.46","5240",2017,"5074"
"bluebikes","Coolidge Corner - Beacon St at Centre St",69,"42.341598","-71.123338","19","20.01","6426",2017,"6198"
"bluebikes","Copley Square - Dartmouth St at Boylston St",36,"42.34992828","-71.07739207","33","28.95","19552",2017,"20263"
"bluebikes","Cross St at Hanover St",47,"42.362811","-71.056067","19","22.24","15945",2017,"16050"
"bluebikes","Curtis Hall - South St at Centre St",124,"42.309054","-71.11543","15","30.97","2273",2017,"2467"
"bluebikes","Dana Park",139,"42.36178044","-71.10809952","19","17.94","7500",2017,"6801"
"bluebikes","Danehy Park",140,"42.388966","-71.132788","17","17.98","2638",2017,"2589"
"bluebikes","Davis Square",100,"42.396969","-71.123024","25","19.06","10744",2017,"12009"
"bluebikes","Dorchester Ave at Gillette Park",63,"42.34404051","-71.05737627","15","22.19","3151",2017,"3117"
"bluebikes","Dudley Square - Bolling Building",56,"42.32984299","-71.08386572","18","13.99","1789",2017,"1798"
"bluebikes","East Boston Neighborhood Health Center - 20 Maverick Square",213,"42.369536","-71.039431","16","15.86","613",2017,"589"
"bluebikes","E Cottage St at Columbia Rd",128,"42.320561","-71.06198","19","19.21","1084",2017,"1116"
"bluebikes","Edwards Playground - Main St at Eden St",169,"42.378965","-71.068607","19","16.37","3334",2017,"3060"
"bluebikes","EF - North Point Park",143,"42.369885","-71.069957","23","20.11","6280",2017,"6414"
"bluebikes","Egleston Square - Atherton St at Washington St",126,"42.315692","-71.098634","15","19.78","1088",2017,"891"
"bluebikes","Fan Pier",7,"42.35339051","-71.0445714","15","30.72","4339",2017,"4249"
"bluebikes","Four Corners - 157 Washington St",232,"42.30412793","-71.07929528","11","14.36","4",2017,"1"
"bluebikes","Franklin Park - Seaver St at Humbolt Ave",162,"42.309796","-71.092225","15","26.57","276",2017,"200"
"bluebikes","Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave",170,"42.303469","-71.085347","14","53.62","381",2017,"342"
"bluebikes","Fresh Pond Reservation",224,"42.38267828","-71.14347895","17","27.63","1011",2017,"963"
"bluebikes","Glendon St at Condor St",216,"42.38240378","-71.03024304","19","141.95","332",2017,"309"
"bluebikes","Green Street T Stop - Green St at Amory St",133,"42.310579","-71.107341","23","32.15","3396",2017,"3479"
"bluebikes","Grove Hall Library - 41 Geneva Ave",202,"42.30791","-71.080952","15","20.28","287",2017,"267"
"bluebikes","Harvard Kennedy School at Bennett St / Eliot St",70,"42.3722168","-71.12188071","23","22.10","7844",2017,"8646"
"bluebikes","Harvard Law School at Mass Ave / Jarvis St",89,"42.379011","-71.119945","19","15.35","6782",2017,"6612"
"bluebikes","Harvard Square at Brattle St / Eliot St",73,"42.373231","-71.120886","15","22.73","11574",2017,"11818"
"bluebikes","Harvard Square at Mass Ave/ Dunster",74,"42.373268","-71.118579","19","22.88","22104",2017,"23262"
"bluebikes","Harvard University Gund Hall at Quincy St / Kirkland St",110,"42.376369","-71.114025","15","20.99","8487",2017,"8523"
"bluebikes","Harvard University Housing - 115 Putnam Ave at Peabody Terrace",87,"42.366621","-71.114214","15","12.27","10099",2017,"9070"
"bluebikes","Harvard University Radcliffe Quadrangle at Shepard St / Garden St",104,"42.380287","-71.125107","19","13.25","5768",2017,"5642"
"bluebikes","Harvard University River Houses at DeWolfe St / Cowperthwaite St",97,"42.36919032","-71.11714125","19","21.36","10128",2017,"10360"
"bluebikes","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St",108,"42.377945","-71.116865","17","15.55","8473",2017,"8558"
"bluebikes","Hayes Square - Vine St at Moulton St",129,"42.377022","-71.056605","19","20.81","2060",2017,"2053"
"bluebikes","HMS/HSPH - Avenue Louis Pasteur at Longwood Ave",14,"42.33741748","-71.10286117","25","18.06","7425",2017,"7455"
"bluebikes","Huron Ave At Vassal Lane",181,"42.38165061","-71.13426982","19","15.95","198",2017,"185"
"bluebikes","Hyde Square - Barbara St at Centre St",125,"42.32176526","-71.10984161","15","21.71","2930",2017,"2687"
"bluebikes","ID Building East",135,"42.344827","-71.028664","17","15.59","3639",2017,"3330"
"bluebikes","ID Building West",136,"42.344796","-71.031614","19","17.25","4091",2017,"4043"
"bluebikes","Ink Block - Harrison Ave at Herald St",152,"42.345901","-71.063187","15","15.89","7783",2017,"7884"
"bluebikes","Innovation Lab - 125 Western Ave at Batten Way",29,"42.36314499","-71.12298574","15","17.85","3359",2017,"3317"
"bluebikes","Jackson Square T Stop",131,"42.32293117","-71.10014141","18","22.45","4139",2017,"3981"
"bluebikes","JFK Crossing at Harvard St. / Thorndike St.",103,"42.346563","-71.128374","15","20.20","2611",2017,"2455"
"bluebikes","JFK/UMass T Stop",93,"42.32033974","-71.05118036","15","34.42","1629",2017,"1754"
"bluebikes","Kendall Street",141,"42.36356016","-71.08216792","15","15.57","6205",2017,"6241"
"bluebikes","Kendall T",189,"42.36242784","-71.08495474","23","12.93","23910",2017,"22585"
"bluebikes","Kenmore Square",33,"42.348706","-71.097009","27","20.68","12503",2017,"12828"
"bluebikes","Lafayette Square at Mass Ave / Main St / Columbia St",75,"42.36346469","-71.10057324","15","14.01","10782",2017,"10325"
"bluebikes","Landmark Center - Brookline Ave at Park Dr",32,"42.34369056","-71.10235287","15","20.80","8482",2017,"9029"
"bluebikes","Lechmere Station at Cambridge St / First St",90,"42.370677","-71.076529","19","18.32","12501",2017,"12692"
"bluebikes","Lesley University",176,"42.38674802","-71.11901879","15","17.35","3530",2017,"3758"
"bluebikes","Lewis Wharf at Atlantic Ave",40,"42.363871","-71.050877","19","17.90","8526",2017,"8527"
"bluebikes","Linear Park - Mass. Ave. at Cameron Ave. ",118,"42.397828","-71.130516","19","15.15","5099",2017,"4889"
"bluebikes","Longwood Ave at Binney St",11,"42.338629","-71.1065","15","16.84","7877",2017,"9090"
"bluebikes","Lower Cambridgeport at Magazine St / Riverside Rd",105,"42.3572185","-71.11387163","19","15.52","13011",2017,"13278"
"bluebikes","Magoun Square at Trum Field",137,"42.3977834","-71.10594004","15","21.10","2194",2017,"2030"
"bluebikes","Main St at Austin St",94,"42.375603","-71.064608","11","19.46","5253",2017,"4763"
"bluebikes","Massachusetts Ave at Columbus Ave",57,"42.33949454","-71.08020781","14","15.53","6591",2017,"6393"
"bluebikes","Maverick Square - Lewis Mall",212,"42.36884408","-71.03977829","33","30.47","1205",2017,"1184"
"bluebikes","MIT at Mass Ave / Amherst St",67,"42.3581","-71.093198","27","13.94","42320",2017,"42442"
"bluebikes","MIT Pacific St at Purrington St",178,"42.3595732","-71.10129476","19","8.69","19540",2017,"18049"
"bluebikes","MIT Stata Center at Vassar St / Main St",80,"42.36213123","-71.09115601","35","11.57","24532",2017,"33518"
"bluebikes","MIT Vassar St",179,"42.35560121","-71.10394478","25","10.07","20221",2017,"19361"
"bluebikes","MLK Blvd at Washington St",197,"42.32143814","-71.09126061","15","25.21","490",2017,"455"
"bluebikes","Mt Auburn",180,"42.37478629","-71.13320231","19","22.17","2963",2017,"2988"
"bluebikes","Mugar Way at Beacon St",58,"42.35553628","-71.0728687","19","28.66","14207",2017,"14292"
"bluebikes","Murphy Skating Rink - 1880 Day Blvd",146,"42.336448","-71.023739","19","32.67","4002",2017,"4225"
"bluebikes","Museum of Science",182,"42.36769018","-71.07116282","19","22.68","3212",2017,"2682"
"bluebikes","Nashua Street at Red Auerbach Way",190,"42.365673","-71.064263","37","17.62","18501",2017,"25851"
"bluebikes","NCAAA - Walnut Ave at Crawford St",201,"42.316902","-71.091946","15","18.14","615",2017,"454"
"bluebikes","New Balance - 20 Guest St",37,"42.35732922","-71.1467354","15","29.15","1952",2017,"1968"
"bluebikes","Newbury St at Hereford St",52,"42.348717","-71.085954","23","22.01","10386",2017,"10278"
"bluebikes","Newmarket Square T Stop - Massachusetts Ave at Newmarket Square",138,"42.326599","-71.066498","15","35.33","1133",2017,"1330"
"bluebikes","Northeastern University - North Parking Lot",5,"42.341814","-71.090179","15","15.20","7378",2017,"7534"
"bluebikes","Oak Square - 615 Washington St",208,"42.35057","-71.166491","15","61.80","425",2017,"453"
"bluebikes","One Broadway / Kendall Sq at Main St / 3rd St",72,"42.36224179","-71.08311072","23","13.73","7926",2017,"7857"
"bluebikes","One Kendall Square at Hampshire St / Portland St",91,"42.366277","-71.09169","19","13.92","16732",2017,"16192"
